StockCode,TotalRevenue,TotalQuantity,Orders,Customers,AverageUnitPrice,Description,RevenuePercentage
23032,3606.8999999999996,2250,182,117,1.6446236559139784,DRAWER KNOB CRACKLE GLAZE IVORY,0.04058529559753138
23033,943.75,679,59,42,1.4398305084745764,DRAWER KNOB CERAMIC RED,0.010619194521658555
23034,1314.95,935,78,57,1.4425,DRAWER KNOB CERAMIC BLACK,0.014795983932455542
23035,2915.5899999999997,2071,166,110,1.4538323353293412,DRAWER KNOB CERAMIC IVORY,0.032806587926254266
23036,227.5,182,15,14,1.25,T-LIGHT HOLDER SILVER PETIT FOUR,0.0025598588118435194
23037,315.28999999999996,193,18,17,1.7299999999999998,CANDLE HOLDER SILVER MADELINE,0.003547683010048981
23038,38.029999999999994,41,6,4,1.2299999999999998,T-LIGHT HOLDER SILVER SAUCER,0.00042791837632707265
23039,370.79999999999995,192,22,22,1.9369565217391302,T-LIGHT HOLDER SILVER HEART HANDLE,0.004172288560138799
23040,1318.5,246,36,33,5.728947368421053,PAPER LANTERN 9 POINT SNOW STAR,0.014835928982046944
23041,1079.0,260,48,46,4.15,PAPER LANTERN 9 POINT SNOW STAR,0.012141044650457834
23042,658.35,99,25,25,6.65,PAPER LANTERN 7 POINT SNOW STAR,0.007407837577042554
23043,468.75,75,19,18,6.25,PAPER LANTERN 9 POINT HOLLY STAR L,0.005274434365062196
23044,415.00000000000006,100,24,24,4.15,PAPER LANTERN 9 POINT HOLLY STAR S,0.004669632557868398
23045,481.40000000000003,116,23,22,4.15,PAPER LANTERN 5 POINT STAR MOON,0.005416773767127341
23046,2091.55,347,34,31,6.623529411764706,PAPER LANTERN 9 POINT DELUXE STAR,0.023534385485324452
23047,333.5,58,25,25,5.75,PAPER LANTERN 5 POINT SEQUIN STAR,0.003752584236262917
23048,2248.1400000000003,560,85,81,4.192500000000001,SET OF 10 LANTERNS FAIRY LIGHT STAR,0.02529635599673798
23049,3572.75,435,169,103,8.24526627218935,RECYCLED ACAPULCO MAT RED,0.04020103547258872
23050,3763.55,459,176,116,8.240909090909092,RECYCLED ACAPULCO MAT GREEN,0.04234794123654364
23051,2741.35,335,133,95,8.237969924812031,RECYCLED ACAPULCO MAT BLUE,0.03084601737954827
23052,4694.75,571,221,147,8.246380090497738,RECYCLED ACAPULCO MAT TURQUOISE,0.052825921568801594
23053,2589.9,318,129,105,8.231395348837209,RECYCLED ACAPULCO MAT PINK,0.02914188279909244
23054,2189.7,266,109,81,8.242660550458716,RECYCLED ACAPULCO MAT LAVENDER,0.02463878171557694
23055,1286.72,560,36,33,5.562894736842105,IVORY CHANDELIER T-LIGHT HOLDER,0.014478336397254037
23056,2789.66,866,37,33,6.155526315789474,FLOWERS CHANDELIER T-LIGHT HOLDER,0.031389607617790735
23057,1646.14,674,41,38,4.576585365853659,BEADED CHANDELIER T-LIGHT HOLDER,0.018522575756167434
23058,421.02000000000004,486,44,39,1.1129545454545455,CHRISTMAS HANGING SNOWFLAKE,0.004737370360274103
23060,507.52000000000004,244,39,34,2.08,HEART BEADED TRELLIS DECORATION,0.005710679315106914
23061,1177.46,946,88,76,1.2476136363636365,VINTAGE EMBOSSED HEART,0.013248929039970419
23064,3617.6000000000004,220,22,20,43.01136363636363,CINDERELLA CHANDELIER,0.04070569335263787
23065,3102.8,256,92,81,12.470652173913043,LARGE DECO JEWELLERY STAND,0.03491309855555196
23066,1963.65,245,76,69,8.228947368421052,SMALL DECO JEWELLERY STAND,0.02209523848736935
23067,1137.1000000000001,274,71,63,4.15,HANGING ENGRAVED METAL HEART,0.012794793208559412
23068,1927.2500000000002,801,130,106,2.4775757575757575,ALUMINIUM STAMPED HEART,0.021685661077474386
23069,543.75,87,31,27,6.25,EDWARDIAN PHOTO FRAME,0.006118343863472148
23070,610.0500000000001,147,33,29,4.15,EDWARDIAN HEART PHOTO FRAME,0.006864359860066545
23071,1180.1,313,17,16,10.31388888888889,MARIE ANTOINETTE TRINKET BOX GOLD,0.013278634654314447
23072,1099.0,326,22,21,10.772727272727273,MARIE ANTOINETTE TRINKET BOX SILVER,0.012366087183367154
23073,1681.5,141,59,49,12.408474576271187,GEORGIAN TRINKET BOX,0.01892045095435111
23074,444.02000000000004,221,35,32,2.0634285714285716,EMBOSSED HEART TRINKET BOX,0.004996169273119822
23075,1910.5500000000002,465,77,61,4.144805194805195,PARLOUR CERAMIC WALL HOOK,0.021497750562495106
23076,9638.16,7896,248,202,1.2449193548387096,ICE CREAM SUNDAE LIP GLOSS,0.10844979694926477
23077,11615.7,9642,308,217,1.241818181818182,DOUGHNUT LIP GLOSS,0.13070132747573965
23078,8077.31,6607,213,159,1.2450704225352112,ICE CREAM PEN LIP GLOSS,0.09088691507468913
23079,2198.6,248,104,83,8.936666666666666,TOADSTOOL BEDSIDE LIGHT,0.024738925642721586
23080,7920.78,998,221,148,8.358977777777778,RED METAL BOX TOP SECRET,0.08912561969087433
23081,3606.39,453,115,80,8.337043478260869,GREEN METAL BOX ARMY SUPPLIES,0.04057955701294219
23082,8110.68,2260,263,205,3.722639405204461,SET 6 PAPER TABLE LANTERN HEARTS,0.09126239854084833
23083,6735.88,1859,209,161,3.761132075471698,SET 6 PAPER TABLE LANTERN STARS,0.07579297482866164
23084,51251.24,27153,801,450,2.0127703523693805,RABBIT NIGHT LIGHT,0.5766854432171737
23085,3437.7000000000003,369,72,64,10.069230769230769,ANTIQUE SILVER BAUBLE LAMP,0.03868143576911853
23086,1367.79,1191,36,31,1.2325,ZINC  STAR T-LIGHT HOLDER,0.015390546304401965
23087,997.1800000000001,830,49,43,1.237142857142857,ZINC  HEART T-LIGHT HOLDER,0.011220395648325806
23088,947.18,760,57,52,1.306315789473684,ZINC HEART FLOWER T-LIGHT HOLDER,0.010657789316052503
23089,3495.2699999999995,2135,134,101,1.7758394160583941,GLASS BON BON JAR,0.039329220700098005
23090,1722.79,2129,122,96,0.8575999999999999,VINTAGE GLASS T-LIGHT HOLDER,0.0193850512635424
23091,3419.5,559,192,160,6.287616580310881,ZINC HERB GARDEN CONTAINER,0.03847664706417105
23092,3568.26,507,125,96,7.80144,LARGE ANTIQUE WHITE PHOTO FRAME,0.040150513423950575
23093,2122.67,915,123,105,2.472845528455285,SMALL PARISIENNE HEART PHOTO FRAME,0.023884551666531355
23094,1837.5,147,74,65,12.5,LE GRAND TRAY CHIC SET,0.02067578271104381
23096,1606.7299999999998,993,117,89,1.728974358974359,PETIT TRAY CHIC,0.018079129445069612
23099,858.9000000000001,132,54,46,6.584545454545455,FRENCH CARRIAGE LANTERN,0.009664451575790765
23100,2562.1,2090,213,180,1.246164383561644,SILVER BELLS TABLE DECORATION,0.028829073678348482
23101,1569.62,1942,190,175,0.8265445026178011,SILVER STARS TABLE DECORATION,0.01766156302525637
23102,995.3299999999999,1231,139,128,0.8268794326241135,SILVER HEARTS TABLE DECORATION,0.011199579214031691
23103,6442.949999999999,3931,316,231,1.6475535168195719,JINGLE BELL HEART DECORATION,0.07249688937040527
23104,1355.5,116,44,38,12.30909090909091,IVORY CAFE HANGING LAMP,0.015252257667929188
23106,769.27,283,50,49,2.772,ZINC HEARTS PLANT POT HOLDER,0.008655923464557643
23107,919.8000000000001,340,61,60,2.7391803278688527,WHITE HEARTS WIRE PLANT POT HOLDER,0.010349706088499644
23108,12972.73,2192,351,271,6.147840909090909,SET OF 10 LED DOLLY LIGHTS,0.1459708008974364
23109,6484.900000000001,2310,228,178,2.904655172413793,PACK OF SIX LED TEA LIGHTS,0.0729689160831826
23110,3673.7,662,219,157,5.713636363636364,PARISIENNE KEY CABINET,0.04133693765744851
23111,3464.8,296,124,80,12.281600000000001,PARISIENNE SEWING BOX,0.03898636840121066
23112,3437.3,471,183,134,7.453551912568306,PARISIENNE CURIO CABINET,0.038676934918460346
23113,5695.86,1138,43,39,4.92,PANTRY CHOPPING BOARD,0.06409053807484406
23114,684.0000000000001,144,41,40,4.930487804878049,VINTAGE LEAF CHOPPING BOARD,0.007696454625498758
23115,684.0,144,38,38,4.928947368421053,RED APPLES CHOPPING BOARD,0.007696454625498756
23116,317.70000000000005,70,17,17,4.902941176470589,VEGETABLE GARDEN CHOPPING BOARD,0.0035748006352645544
23117,420.75,85,39,39,4.95,POPPY FIELDS CHOPPING BOARD,0.004734332286079827
23118,5399.02,765,225,154,7.4600888888888885,PARISIENNE JEWELLERY DRAWER,0.06075045680140395
23119,1275.71,2155,116,97,0.6479310344827586,PACK OF 6 LARGE FRUIT STRAWS,0.014354450482887453
23120,644.58,1617,79,69,0.41857142857142854,PACK OF 6 SMALL FRUIT STRAWS,0.0072528957931344866
23121,958.3199999999999,2460,87,81,0.41608695652173916,PACK OF 6 COCKTAIL PARASOL STRAWS,0.010783138006882994
23122,1552.6499999999999,2091,94,89,0.8202061855670103,PARTY CHARMS 50 PIECES,0.01747061443608281
23123,705.25,899,68,64,0.8235294117647058,COCKTAIL SWORDS 50 PIECES,0.00793556231671491
23124,595.15,503,24,23,1.24125,18PC WOODEN CUTLERY SET DISPOSABLE,0.006696703173049101
23125,443.25,405,16,15,1.236875,6PC WOOD PLATE SET DISPOSABLE,0.0049875051356028125
23126,5272.280000000001,1084,271,198,5.0150549450549455,FELTCRAFT GIRL AMELIE KIT,0.05932436227035759
23127,3506.3900000000003,713,182,146,4.968695652173913,FELTCRAFT GIRL NICOLE KIT,0.03945434434839559
23128,2085.13,431,129,112,4.970697674418605,FELTCRAFT BOY JEAN-PAUL KIT,0.023462146832260562
23129,3933.1800000000003,942,165,138,4.418727272727273,HEART SHAPED HOLLY WREATH,0.04425663947941404
23130,3748.42,918,167,139,4.234790419161677,MISTLETOE HEART WREATH GREEN,0.04217769656039773
23131,3632.63,893,108,91,4.207614678899083,MISTLETOE HEART WREATH CREAM,0.040874812816119224
23132,4989.08,1008,141,115,5.735531914893618,SMALL IVORY HEART WALL ORGANISER,0.05613776000436161
23133,5142.91,759,134,94,7.992164179104478,LARGE IVORY HEART WALL ORGANISER,0.05786867464623364
23134,6414.48,1064,37,29,7.6710810810810806,LARGE ZINC HEART WALL ORGANISER,0.07217654132480886
23135,5378.8,1538,42,31,5.191190476190476,SMALL ZINC HEART WALL ORGANISER,0.06052293880063263
23136,467.05,127,44,39,3.7290909090909095,IVORY WIRE SWEETHEART LETTER TRAY,0.005255305749764904
23137,253.24,80,20,18,3.4539999999999997,ZINC WIRE SWEETHEART LETTER TRAY,0.0028494885516978145
23138,1201.8999999999999,870,75,60,1.4448051948051948,SINGLE WIRE HOOK IVORY HEART,0.013523931015185607
23139,502.38,406,22,20,1.2482608695652175,SINGLE WIRE HOOK PINK HEART,0.005652843384149218
23140,658.5400000000001,160,35,29,4.256857142857143,TRIPLE WIRE HOOK IVORY HEART,0.007409975481105193
23141,215.00000000000003,68,18,18,3.5900000000000003,TRIPLE WIRE HOOK PINK HEART,0.0024192072287751946
23142,1137.65,116,36,34,10.330555555555556,IVORY WIRE KITCHEN ORGANISER,0.012800981878214416
23143,156.8,25,12,12,7.175000000000001,ZINC WIRE KITCHEN ORGANISER,0.0017643334580090717
23144,3879.9799999999996,4894,237,180,0.8369747899159663,ZINC T-LIGHT HOLDER STARS SMALL,0.04365802634187524
23145,1919.3399999999997,2054,150,128,0.960728476821192,ZINC T-LIGHT HOLDER STAR LARGE,0.021596656755708744
23146,2526.02,778,211,151,3.2825233644859817,TRIPLE HOOK ANTIQUE IVORY ROSE,0.028423096948980073
23147,2669.95,1843,250,170,1.4492125984251967,SINGLE ANTIQUE ROSE HOOK IVORY,0.030042615537061994
23148,1752.35,2113,234,143,0.8299585062240663,MINIATURE ANTIQUE ROSE HOOK IVORY,0.01971766412718238
23149,241.53000000000003,97,19,17,2.49,ANTIQUE IVORY WIRE BOWL SMALL,0.002717726148679408
23150,346.11,139,40,33,2.49,IVORY SWEETHEART SOAP DISH,0.0038944735532622436
23151,104.41000000000001,59,19,18,1.953157894736842,ZINC SWEETHEART SOAP DISH,0.001174834543053107
23152,1998.51,541,149,108,3.7428,IVORY SWEETHEART WIRE LETTER RACK,0.022487487622230292
23153,923.63,248,78,67,3.7883333333333336,ZINC SWEETHEART WIRE LETTER RACK,0.010392801733551778
23154,4922.01,2441,214,141,2.0809589041095893,SET OF 4 JAM JAR MAGNETS,0.0553830798702502
23155,1669.3799999999999,2094,111,84,0.8220720720720721,KNICKERBOCKERGLORY MAGNET ASSORTED,0.018784075179408062
23156,3297.2200000000003,1631,184,117,2.0946236559139786,SET OF 5 MINI GROCERY MAGNETS,0.037100737017963466
23157,5031.55,2530,145,111,2.150794701986755,SET OF 6 NATIVITY MAGNETS,0.056615637822994544
23158,5117.32,2536,187,96,2.167593582887701,SET OF 5 LUCKY CAT MAGNETS,0.057580732725376164
23159,4562.7300000000005,2255,195,121,2.0822448979591837,SET OF 5 PANCAKE DAY MAGNETS,0.05134041580906717
23160,1651.8,1392,60,50,1.2289999999999999,REGENCY TEA SPOON,0.01858626279298077
23161,1896.6000000000001,1608,68,58,1.2283823529411766,REGENCY CAKE FORK,0.021340783395790854
23162,4789.24,1362,142,96,3.7471830985915493,REGENCY TEA STRAINER,0.05388913501553168
23163,3949.7000000000003,1714,134,95,2.4349253731343286,REGENCY SUGAR TONGS,0.04444252461159714
23164,2579.21,564,80,70,4.922625,REGENCY CAKE SLICE,0.029021597565252414
23165,4617.9,2950,220,167,1.6319819819819819,LARGE CERAMIC TOP STORAGE JAR,0.051961195636097524
23166,81416.73000000001,77916,195,138,1.2203030303030302,MEDIUM CERAMIC TOP STORAGE JAR,0.9161113570197128
23167,4184.179999999999,5666,177,129,0.8270652173913042,SMALL CERAMIC TOP STORAGE JAR,0.047080923267426
23168,3284.42,2849,220,140,1.228018018018018,CLASSIC CAFE SUGAR DISPENSER,0.0369567097969015
23169,5829.650000000001,1451,262,203,4.113498098859316,CLASSIC GLASS COOKIE JAR,0.06559596009874098
23170,10170.99,6563,328,224,1.657560975609756,REGENCY TEA PLATE ROSES,0.11444526758976842
23171,9184.9,5966,270,195,1.6725830258302583,REGENCY TEA PLATE GREEN,0.10334965802594083
23172,5793.28,3688,224,160,1.6405357142857142,REGENCY TEA PLATE PINK,0.06518672025264537
23173,23033.52,2662,354,248,9.70313725490196,REGENCY TEAPOT ROSES,0.25917608413087445
23174,11567.24,2954,268,190,4.126641791044777,REGENCY SUGAR BOWL GREEN,0.13015604941850034
23175,8995.0,3062,272,206,3.1948529411764706,REGENCY MILK JUG PINK,0.10121287917596684
23176,4373.26,2088,186,159,2.2636898395721925,ABC TREASURE BOOK BOX,0.04920847537355072
23177,5029.8,2428,214,174,2.241705069124424,TREASURE ISLAND BOOK BOX,0.05659594660136499
23178,838.47,309,55,50,2.8387272727272728,JAM CLOCK MAGNET,0.009434570628423893
23179,837.88,304,40,36,2.9330000000000003,CLOCK MAGNET MUM'S KITCHEN,0.009427931873703067
23180,471.90000000000003,104,36,29,4.766666666666667,MUM'S KITCHEN CLOCK,0.005309878563995415
23181,1484.25,185,69,60,8.184782608695652,BULL DOG BOTTLE TOP WALL CLOCK,0.01670096897353294
23182,2807.6899999999996,3378,254,140,0.8792635658914728,TOILET SIGN OCCUPIED OR VACANT,0.031592483461208486
23183,690.71,178,58,45,4.056610169491526,MOTHER'S KITCHEN SPOON REST,0.007771956395289834
23184,3749.5,778,197,129,5.097939698492462,BULL DOG BOTTLE OPENER,0.04218984885717483
23185,114.85,317,30,27,0.3516129032258064,FRENCH STYLE STORAGE JAR JAM,0.0012923067452317721
23186,819.4599999999999,1982,70,57,0.3409859154929577,FRENCH STYLE STORAGE JAR CAFE,0.009220667700893583
23187,695.06,2338,74,66,0.3154666666666667,FRENCH STYLE STORAGE JAR BONBONS,0.00782090314619761
23188,5100.16,3096,282,207,1.705944055944056,VINTAGE  2 METER FOLDING RULER,0.05738764623213997
23189,3319.35,1215,113,89,2.858421052631579,SET OF 12 FORK CANDLES,0.037349746580627625
23190,2691.14,1678,179,145,1.6513333333333333,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,0.03028104810067942
23191,3492.3499999999995,2159,245,182,1.6754980079681272,BUNDLE OF 3 RETRO NOTE BOOKS,0.039296364490293244
23192,5197.169999999999,3269,312,224,1.6541509433962263,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,0.05847921503801662
23193,3750.57,1847,137,109,2.265912408759124,BUFFALO BILL TREASURE BOOK BOX,0.04220188863268549
23194,3679.67,1750,170,142,2.249884393063584,GYMKHANA TREASURE BOOK BOX,0.04140411285352195
23196,2479.0,1756,233,170,1.444142259414226,VINTAGE LEAF MAGNETIC NOTEPAD,0.02789402195411026
23197,1950.74,1354,183,116,1.5423913043478261,SKETCHBOOK MAGNETIC SHOPPING LIST,0.021949973532376384
23198,4341.19,3063,374,259,1.4806544502617802,PANTRY MAGNETIC  SHOPPING LIST,0.04884761967203062
23199,26426.3,13875,718,344,2.0620027624309394,JUMBO BAG APPLES,0.29735207437107863
23200,13034.92,6729,470,262,2.0720718816067656,JUMBO BAG PEARS,0.1466705706535179
23201,24160.44,12533,752,396,2.0582430647291945,JUMBO BAG ALPHABET,0.271856330690183
23202,20921.55,10695,772,377,2.078562259306804,JUMBO BAG VINTAGE LEAF,0.23541193021944956
23203,37646.94,19498,1080,505,2.055206232813932,JUMBO BAG VINTAGE DOILY,0.4236081366942605
23204,5632.15,7039,425,199,0.8429976580796252,CHARLOTTE BAG APPLES DESIGN,0.06337366508626144
23205,4105.0199999999995,5150,345,201,0.8518731988472622,CHARLOTTE BAG VINTAGE ALPHABET,0.04619020492217091
23206,18220.5,11530,866,401,1.6413439635535307,LUNCH BAG APPLE DESIGN,0.20501937354371358
23207,11994.41,7533,647,377,1.652969696969697,LUNCH BAG ALPHABET DESIGN,0.13496262035764406
23208,9950.35,6191,597,305,1.6450331125827813,LUNCH BAG VINTAGE LEAF DESIGN,0.1119625983667128
23209,20786.21,12985,1006,469,1.6463529411764706,LUNCH BAG VINTAGE DOILY,0.23388906739925222
23210,3311.5,2750,154,115,1.2435975609756096,WHITE ROCKING HORSE HAND PAINTED,0.03726141738646072
23211,2631.5,2206,116,82,1.2411016949152542,RED ROCKING HORSE HAND PAINTED,0.029609971267543826
23212,2577.63,2175,145,104,1.2388,HEART WREATH DECORATION WITH BELL,0.029003819205152572
23213,1921.94,1594,121,95,1.2432258064516128,STAR WREATH DECORATION WITH BELL,0.02162591228498696
23214,1624.83,772,92,79,2.1870967741935483,JINGLE BELL HEART ANTIQUE GOLD,0.01828279293735255
23215,6955.8,3544,197,162,2.14015,JINGLE BELL HEART ANTIQUE SILVER,0.07826754252053253
23216,613.51,518,40,32,1.348048780487805,LAUREL HEART ANTIQUE GOLD,0.0069032922182598565
23217,1567.0,1290,84,64,1.4022093023255815,LAUREL HEART ANTIQUE SILVER,0.01763208245344525
23218,465.81,372,33,27,1.383939393939394,LAUREL STAR ANTIQUE GOLD,0.005241353112724526
23219,504.6,404,49,41,1.3117307692307691,LAUREL STAR ANTIQUE SILVER,0.0056778231053021535
23220,774.43,929,77,55,0.9106410256410257,REINDEER HEART DECORATION GOLD,0.008713984438048248
23221,1241.59,1461,110,85,0.9132456140350877,REINDEER HEART DECORATION SILVER,0.013970527921744155
23222,690.64,776,64,49,0.9616666666666667,CHRISTMAS TREE HANGING GOLD,0.007771168746424651
23223,670.1099999999999,745,67,51,0.9460294117647059,CHRISTMAS TREE HANGING SILVER,0.007540162586393233
23224,620.4499999999999,719,59,44,0.9328813559322033,CHERUB HEART DECORATION GOLD,0.006981381977179391
23225,1089.6,1296,69,46,0.9579710144927536,CHERUB HEART DECORATION SILVER,0.012260317192899772
23226,1478.59,1199,71,56,1.24125,FILIGREE HEART DAISY WHITE,0.0166372819367196
23227,1947.06,1592,87,61,1.26816091954023,FILIGREE HEART BUTTERFLY WHITE,0.021908565706321066
23228,1726.3,1397,78,58,1.3925316455696204,FILIGREE HEART BIRD WHITE,0.019424546228067986
23229,6336.43,1804,219,186,3.7842009132420094,VINTAGE DONKEY TAIL GAME,0.07129831284013025
23230,3196.5,7925,232,178,0.41732758620689653,WRAP ALPHABET DESIGN,0.03596742282223213
23231,2986.5,7225,257,190,0.4190661478599222,WRAP DOILEY DESIGN,0.03360447622668426
23232,3436.92,8526,238,188,0.417489539748954,WRAP VINTAGE LEAF DESIGN,0.038672659110335066
23233,2105.5,5175,158,130,0.41861635220125787,WRAP POPPIES  DESIGN,0.023691352652028704
23234,4567.38,1632,232,201,2.926051502145923,BISCUIT TIN VINTAGE CHRISTMAS,0.05139273819796859
23235,1895.66,726,96,88,2.7495833333333337,STORAGE TIN VINTAGE LEAF,0.021330206396744114
23236,6782.070000000001,2443,284,203,2.9339024390243904,STORAGE TIN VINTAGE DOILY,0.07631271055841572
23237,4208.05,1043,169,131,4.133431952662722,SET OF 4 KNICK KNACK TINS LEAF,0.04734951153045328
23238,7116.650000000001,1775,233,150,4.133122362869199,SET OF 4 KNICK KNACK TINS LONDON,0.08007744709145574
23239,3142.4,812,155,125,3.9050632911392404,SET OF 4 KNICK KNACK TINS POPPIES,0.03535868277071242
23240,16394.9,4094,485,323,4.132995951417005,SET OF 4 KNICK KNACK TINS DOILY,0.18447749113975084
23241,4060.0,2005,284,183,2.0751916376306623,TREASURE TIN GYMKHANA DESIGN,0.045683634180592035
23242,2886.0800000000004,1430,187,132,2.0739473684210528,TREASURE TIN BUFFALO BILL,0.032474537668946576
23243,22109.08,4658,385,275,4.887694300518135,SET OF TEA COFFEE SUGAR TINS PANTRY,0.24877416817473985
23244,1692.9099999999999,925,105,87,1.9743809523809523,ROUND STORAGE TIN VINTAGE LEAF,0.019048837719375874
23245,26566.280000000002,5844,718,472,4.932690707350902,SET OF 3 REGENCY CAKE TINS,0.298927147058911
23247,5760.52,2048,271,231,2.9715498154981552,BISCUIT TIN 50'S CHRISTMAS,0.06481810058373992
23249,1274.6999999999998,790,68,57,1.6441176470588235,VINTAGE RED ENAMEL TRIM PLATE,0.014343085834975532
23250,1358.59,1103,89,64,1.2476404494382023,VINTAGE RED TRIM ENAMEL BOWL,0.015287026739263678
23251,1955.45,1645,102,80,1.2397058823529412,VINTAGE RED ENAMEL TRIM MUG,0.022002971048876527
23252,2153.34,586,125,104,3.7426399999999997,VINTAGE RED ENAMEL TRIM JUG,0.0242296543907478
23253,3082.1,214,47,44,15.656382978723405,16 PIECE CUTLERY SET PANTRY DESIGN,0.034680179533990815
23254,6674.950000000001,1657,276,204,4.142805755395684,CHILDRENS CUTLERY DOLLY GIRL,0.07510738275215341
23255,3852.44,962,143,116,4.164965034965035,CHILDRENS CUTLERY CIRCUS PARADE,0.04334814277405911
23256,8115.4800000000005,2016,324,232,4.151646341463414,CHILDRENS CUTLERY SPACEBOY,0.09131640874874657
23263,4791.58,3717,389,269,1.3180143540669855,SET OF 3 WOODEN HEART DECORATIONS,0.05391546499188206
23264,2396.7,1842,249,177,1.3229924242424242,SET OF 3 WOODEN SLEIGH DECORATIONS,0.026967971931188404
23265,2153.71,1665,246,180,1.31984496124031,SET OF 3 WOODEN TREE DECORATIONS,0.02423381767760662
