InvoiceNo,OrderRevenue,Units,ProductLines,CustomerID,InvoiceDate
566561,1079.47,972,72,18145,2011-09-13 12:13:00
566562,1126.47,1147,93,17365,2011-09-13 12:18:00
566563,328.98,250,20,12909,2011-09-13 12:22:00
566564,259.05,315,41,15522,2011-09-13 12:26:00
566566,433.93,106,70,14096,2011-09-13 12:32:00
566567,303.65000000000003,139,14,16161,2011-09-13 12:37:00
566571,1267.32,656,75,17037,2011-09-13 12:49:00
566572,432.75,177,19,13488,2011-09-13 12:52:00
566575,1658.9,1238,8,17133,2011-09-13 13:15:00
566576,2180.3,977,20,13098,2011-09-13 13:21:00
566580,690.9,424,37,12822,2011-09-13 13:46:00
566581,1599.55,887,107,16081,2011-09-13 13:47:00
566582,1024.08,538,28,13384,2011-09-13 13:49:00
566583,364.5,84,21,15343,2011-09-13 13:55:00
566585,380.76,172,19,16409,2011-09-13 14:06:00
566586,199.8,213,7,12619,2011-09-13 14:23:00
566587,347.74,266,20,14132,2011-09-13 14:30:00
566588,191.78,74,7,17562,2011-09-13 14:42:00
566589,563.15,211,30,14753,2011-09-13 14:50:00
566590,302.2,273,19,14032,2011-09-13 14:51:00
566591,570.19,589,44,16036,2011-09-13 14:53:00
566592,303.28000000000003,296,17,15201,2011-09-13 14:53:00
566594,117.35000000000001,49,7,16959,2011-09-13 15:03:00
566595,4314.72,7824,16,18251,2011-09-13 15:03:00
566596,786.52,304,10,14163,2011-09-13 15:18:00
566597,446.31,160,19,14194,2011-09-13 15:23:00
566598,319.6,73,4,12664,2011-09-13 15:35:00
566599,398.7,280,77,15998,2011-09-13 15:37:00
566600,417.08,274,22,13704,2011-09-13 15:41:00
566601,179.19,50,45,16469,2011-09-13 15:57:00
566604,365.1,306,46,16279,2011-09-13 16:26:00
566605,276.31,122,64,13263,2011-09-13 16:27:00
566606,305.37,229,20,15194,2011-09-13 16:33:00
566607,496.3,175,44,13032,2011-09-13 16:40:00
566610,1.65,1,1,17961,2011-09-13 16:56:00
566612,652.4,226,35,16229,2011-09-13 17:16:00
566616,267.8,142,16,12895,2011-09-14 08:35:00
566617,1304.04,346,16,18092,2011-09-14 09:11:00
566618,621.66,250,5,17640,2011-09-14 09:13:00
566619,327.8,196,3,13798,2011-09-14 09:16:00
566620,185.22,126,12,13588,2011-09-14 09:21:00
566621,543.24,283,18,15845,2011-09-14 09:22:00
566622,405.88,176,24,13860,2011-09-14 09:27:00
566623,112.07999999999998,144,4,12756,2011-09-14 09:31:00
566624,302.25,199,15,17315,2011-09-14 09:36:00
566625,781.11,734,50,14911,2011-09-14 09:38:00
566627,327.0,202,6,18229,2011-09-14 10:28:00
566628,167.0,604,2,12971,2011-09-14 10:32:00
566629,613.77,285,25,15622,2011-09-14 10:32:00
566630,157.20000000000002,96,6,12971,2011-09-14 10:33:00
566631,42.24,12,2,15622,2011-09-14 10:34:00
566632,69.6,46,5,15622,2011-09-14 10:35:00
566633,299.04,96,4,17193,2011-09-14 10:40:00
566634,690.6000000000001,356,8,13183,2011-09-14 10:42:00
566647,250.13,284,41,18001,2011-09-14 11:21:00
566648,171.85000000000002,79,8,14198,2011-09-14 11:25:00
566649,378.0,192,6,18173,2011-09-14 11:26:00
566667,156.79,124,16,14660,2011-09-14 11:34:00
566668,53.550000000000004,9,2,18065,2011-09-14 11:35:00
566669,466.09000000000003,251,28,18065,2011-09-14 11:36:00
566670,17.4,12,1,18065,2011-09-14 11:36:00
566673,345.03000000000003,129,20,17728,2011-09-14 11:39:00
566674,614.88,356,31,15105,2011-09-14 11:41:00
566675,28.68,60,3,15105,2011-09-14 11:42:00
566694,318.24,248,17,16401,2011-09-14 11:50:00
566705,471.84000000000003,162,15,13552,2011-09-14 11:53:00
566707,79.8,52,3,13552,2011-09-14 11:54:00
566708,737.8,400,11,13078,2011-09-14 11:55:00
566709,821.6,948,23,16745,2011-09-14 11:58:00
566713,411.81,345,24,15933,2011-09-14 12:05:00
566717,237.19,107,54,17841,2011-09-14 12:14:00
566718,446.25,75,4,15854,2011-09-14 12:25:00
566719,88.2,20,6,15081,2011-09-14 12:29:00
566720,588.51,231,63,13634,2011-09-14 12:42:00
566721,490.95,203,25,12921,2011-09-14 12:50:00
566722,466.52,336,12,13408,2011-09-14 12:51:00
566723,233.39,79,12,15804,2011-09-14 13:02:00
566724,252.1,70,13,14284,2011-09-14 13:04:00
566726,305.13,125,74,15021,2011-09-14 13:12:00
566727,228.96,216,1,17347,2011-09-14 13:12:00
566728,303.48,348,15,15841,2011-09-14 13:15:00
566729,177.44,27,8,14562,2011-09-14 13:23:00
566730,64.26,39,26,14606,2011-09-14 13:31:00
566731,78.45,31,20,17883,2011-09-14 13:37:00
566732,378.45,183,18,17716,2011-09-14 13:42:00
566733,291.68,148,13,15103,2011-09-14 13:54:00
566734,163.08,89,64,16910,2011-09-14 14:09:00
566735,158.88,79,41,15707,2011-09-14 14:19:00
566736,357.32,438,21,12726,2011-09-14 14:19:00
566737,336.31,433,29,13430,2011-09-14 14:26:00
566738,382.74,110,3,14110,2011-09-14 14:28:00
566739,351.65,265,19,12566,2011-09-14 14:30:00
566740,422.04,560,14,17033,2011-09-14 14:34:00
566744,250.0,60,3,14177,2011-09-14 15:11:00
566746,259.04,140,9,13321,2011-09-14 15:18:00
566747,221.17,173,14,16928,2011-09-14 15:33:00
566750,422.00000000000006,56,7,15380,2011-09-14 15:41:00
566755,117.24,108,3,13877,2011-09-14 15:49:00
566756,743.28,376,34,12457,2011-09-14 15:54:00
566759,358.06,182,4,16210,2011-09-14 16:29:00
566760,298.96,182,27,15272,2011-09-14 16:36:00
566769,151.5,82,7,18211,2011-09-15 08:27:00
566770,90.6,12,2,15304,2011-09-15 08:55:00
566771,679.68,416,42,15322,2011-09-15 09:34:00
566772,472.2,377,19,13107,2011-09-15 09:41:00
566773,562.54,178,20,12444,2011-09-15 09:43:00
566774,272.1,116,13,12921,2011-09-15 09:44:00
566776,368.37,226,19,14911,2011-09-15 09:53:00
566778,74.56,65,15,17961,2011-09-15 10:02:00
566781,494.25,375,28,17333,2011-09-15 10:11:00
566783,315.69,89,16,13539,2011-09-15 10:18:00
566786,627.16,382,36,13518,2011-09-15 10:29:00
566788,1702.94,917,26,14306,2011-09-15 10:31:00
566789,907.84,729,52,13134,2011-09-15 10:35:00
566790,1643.2,678,26,17679,2011-09-15 10:35:00
566816,2377.9,1060,31,12731,2011-09-15 10:53:00
566817,801.94,1012,15,16160,2011-09-15 10:53:00
566818,202.56,144,9,13104,2011-09-15 11:20:00
566819,250.45000000000002,43,17,17214,2011-09-15 11:25:00
566821,617.26,318,25,14227,2011-09-15 11:33:00
566822,320.68,181,16,17677,2011-09-15 11:33:00
566823,15.12,36,1,14227,2011-09-15 11:33:00
566829,586.95,145,7,14608,2011-09-15 11:46:00
566833,237.07999999999998,128,12,17865,2011-09-15 11:47:00
566846,325.16,85,6,14911,2011-09-15 11:54:00
566847,261.15,136,47,15005,2011-09-15 11:57:00
566848,326.4,128,1,18172,2011-09-15 12:02:00
566849,734.24,552,34,16341,2011-09-15 12:03:00
566850,364.82,180,18,13662,2011-09-15 12:04:00
566851,404.09,217,50,15573,2011-09-15 12:16:00
566860,500.21,257,19,17002,2011-09-15 12:40:00
566861,59.8,70,2,12748,2011-09-15 12:43:00
566862,248.07000000000002,105,11,13018,2011-09-15 12:46:00
566863,72.3,18,4,13018,2011-09-15 12:47:00
566864,163.5,143,38,17786,2011-09-15 12:51:00
566865,15.0,1,1,14735,2011-09-15 12:53:00
566866,1596.24,1088,13,13694,2011-09-15 12:55:00
566867,1642.18,902,8,13694,2011-09-15 12:56:00
566868,136.23,71,7,14595,2011-09-15 13:13:00
566869,1009.27,427,43,13658,2011-09-15 13:20:00
566870,154.2,84,7,13658,2011-09-15 13:21:00
566871,351.47,181,22,17047,2011-09-15 13:27:00
566872,354.45,246,39,16729,2011-09-15 13:28:00
566873,240.28,164,15,12682,2011-09-15 13:31:00
566875,761.5,398,15,17669,2011-09-15 13:43:00
566891,655.75,265,23,14894,2011-09-15 13:51:00
566901,499.56,192,22,17434,2011-09-15 13:54:00
566904,372.16,294,19,15660,2011-09-15 13:57:00
566912,990.15,503,54,14367,2011-09-15 14:05:00
566913,1224.64,889,107,17602,2011-09-15 14:07:00
566914,334.53,246,56,15466,2011-09-15 14:08:00
566915,285.48,172,16,16945,2011-09-15 14:22:00
566916,160.0,4,1,12457,2011-09-15 14:25:00
566917,891.9000000000001,262,21,18259,2011-09-15 14:37:00
566918,67.98,7,3,12722,2011-09-15 14:50:00
566921,52.22,66,8,17898,2011-09-15 14:56:00
566922,680.28,250,26,16156,2011-09-15 14:58:00
566923,202.9,42,23,15511,2011-09-15 15:05:00
566926,115.2,48,3,17402,2011-09-15 15:20:00
566927,2033.1,1,1,17846,2011-09-15 15:20:00
566928,144.48,102,6,16189,2011-09-15 15:21:00
566929,4090.28,1848,47,17428,2011-09-15 15:21:00
566930,508.8,284,28,15417,2011-09-15 15:26:00
566931,5725.0,1250,3,18102,2011-09-15 15:27:00
566932,236.8,117,28,17576,2011-09-15 15:29:00
566933,1465.6,320,16,18102,2011-09-15 15:30:00
566934,13249.94,2893,8,18102,2011-09-15 15:34:00
566935,6870.0,1500,5,18102,2011-09-15 15:35:00
566936,4351.0,950,7,18102,2011-09-15 15:35:00
566937,211.32,108,3,12995,2011-09-15 15:44:00
566938,788.38,510,16,14557,2011-09-15 15:48:00
566950,678.18,330,36,17594,2011-09-15 16:34:00
566951,250.34,183,13,17293,2011-09-15 16:36:00
566954,19.799999999999997,12,1,15804,2011-09-15 16:39:00
566959,395.55,341,44,17530,2011-09-15 17:00:00
566962,110.93,44,32,16764,2011-09-15 17:07:00
566964,7.5,6,1,17573,2011-09-15 17:09:00
566967,397.17,177,23,16746,2011-09-15 18:05:00
566968,189.7,78,10,16350,2011-09-15 18:49:00
566969,176.94,182,13,15205,2011-09-15 19:36:00
566971,253.91,138,15,12963,2011-09-16 09:03:00
566972,370.98,249,26,16573,2011-09-16 09:13:00
566973,329.02,240,15,15152,2011-09-16 09:21:00
566974,91.7,50,4,13599,2011-09-16 09:24:00
566975,428.34000000000003,293,22,13599,2011-09-16 09:24:00
566976,2582.78,1677,116,15382,2011-09-16 09:27:00
566979,987.72,606,46,13141,2011-09-16 09:54:00
566980,683.28,176,13,15498,2011-09-16 09:56:00
566981,373.9,152,20,15498,2011-09-16 10:02:00
566984,440.5,229,19,12471,2011-09-16 10:39:00
566987,533.6,185,13,12476,2011-09-16 10:56:00
566988,1045.28,330,29,16709,2011-09-16 10:56:00
567043,318.57,283,43,13268,2011-09-16 11:27:00
567062,842.5,615,48,16108,2011-09-16 11:48:00
567066,324.0,229,23,13418,2011-09-16 12:17:00
567074,287.40000000000003,145,24,17068,2011-09-16 12:22:00
567076,639.24,634,28,15505,2011-09-16 12:27:00
567077,201.94,104,41,18122,2011-09-16 12:34:00
567085,519.89,317,34,12434,2011-09-16 12:38:00
567092,1074.82,739,63,13196,2011-09-16 12:48:00
567093,595.89,351,23,17144,2011-09-16 12:50:00
567094,271.11,97,24,16924,2011-09-16 12:54:00
567095,635.19,283,37,17049,2011-09-16 13:03:00
567096,410.48,343,23,15099,2011-09-16 13:13:00
567097,120.30000000000001,26,5,13323,2011-09-16 13:23:00
567099,257.3,136,58,15311,2011-09-16 13:31:00
567102,419.58000000000004,1618,4,14124,2011-09-16 13:32:00
567104,371.01,243,24,15975,2011-09-16 13:33:00
567111,271.28000000000003,170,16,17663,2011-09-16 13:37:00
567124,337.17,234,16,15240,2011-09-16 13:45:00
567126,264.31,142,42,17238,2011-09-16 13:53:00
567128,1233.01,487,78,18055,2011-09-16 14:04:00
567134,282.90000000000003,69,6,12600,2011-09-16 14:20:00
567138,488.45000000000005,189,25,17652,2011-09-16 14:39:00
567139,466.65,63,10,13563,2011-09-16 14:45:00
567140,361.43,151,15,15410,2011-09-16 14:47:00
567141,108.0,192,8,17370,2011-09-16 14:53:00
567142,524.3,262,27,14262,2011-09-16 14:55:00
567144,248.64,120,7,12871,2011-09-16 15:07:00
567145,549.46,354,27,12921,2011-09-16 15:09:00
567148,1188.18,639,33,18225,2011-09-16 15:23:00
567153,254.06,120,35,14056,2011-09-16 16:25:00
567154,412.01000000000005,132,10,15523,2011-09-16 16:29:00
567156,168.05,85,32,14462,2011-09-16 17:05:00
567157,663.6,216,9,12748,2011-09-16 17:33:00
567158,13.3,12,3,16878,2011-09-16 17:39:00
567159,426.95,81,10,15465,2011-09-18 10:19:00
567160,154.95,22,13,14562,2011-09-18 10:35:00
567161,1708.24,898,29,15947,2011-09-18 10:46:00
567162,828.68,400,9,16525,2011-09-18 11:13:00
567163,305.07,203,14,13247,2011-09-18 11:31:00
567164,279.84999999999997,151,32,14487,2011-09-18 11:51:00
567165,256.08,160,59,17841,2011-09-18 11:58:00
567166,757.7,218,11,13078,2011-09-18 12:15:00
567167,282.7,297,60,15547,2011-09-18 12:21:00
567168,101.24,64,19,14878,2011-09-18 12:24:00
567169,12.29,7,2,14487,2011-09-18 12:40:00
567170,567.31,335,97,13566,2011-09-18 12:40:00
567171,716.0,400,4,17677,2011-09-18 12:42:00
567172,973.8399999999999,632,7,18194,2011-09-18 13:29:00
567173,294.16,266,10,16689,2011-09-18 13:29:00
567174,204.4,117,37,16438,2011-09-18 13:31:00
567175,115.46000000000001,32,14,13067,2011-09-18 13:38:00
567176,105.08000000000001,33,11,15533,2011-09-18 13:40:00
567178,266.14,34,18,17858,2011-09-18 14:08:00
567179,217.93,124,35,15547,2011-09-18 14:27:00
567180,652.62,345,64,17802,2011-09-18 14:56:00
567181,129.63,249,14,17750,2011-09-18 15:15:00
567182,793.73,421,52,13334,2011-09-18 15:21:00
567183,3790.17,2709,386,14769,2011-09-18 15:32:00
567184,954.51,421,115,16033,2011-09-18 15:41:00
567185,357.42,121,41,16370,2011-09-18 15:55:00
567186,387.4,197,52,17073,2011-09-18 16:04:00
567188,196.35,33,1,12457,2011-09-19 09:04:00
567189,545.78,338,24,17069,2011-09-19 09:10:00
567190,484.52,226,20,18226,2011-09-19 09:14:00
567191,388.64,231,21,12562,2011-09-19 09:15:00
567192,4.859999999999999,4,4,17961,2011-09-19 09:20:00
567193,570.0,288,12,18094,2011-09-19 09:27:00
567194,45.0,36,2,18094,2011-09-19 09:28:00
567195,214.97,107,12,17451,2011-09-19 09:30:00
567196,392.40000000000003,196,20,12379,2011-09-19 10:09:00
567197,1062.1,583,48,14934,2011-09-19 10:10:00
567199,360.23,137,13,17058,2011-09-19 10:13:00
567200,258.84000000000003,548,26,16460,2011-09-19 10:15:00
567202,675.3,240,12,13325,2011-09-19 10:36:00
567203,86.9,62,5,16080,2011-09-19 10:42:00
567204,765.15,325,36,15365,2011-09-19 10:43:00
567205,218.72,146,11,15365,2011-09-19 10:44:00
567206,589.6,230,29,13562,2011-09-19 10:51:00
567211,387.0,293,82,14159,2011-09-19 11:02:00
567213,129.33,84,41,14684,2011-09-19 11:04:00
567236,467.5,146,21,14735,2011-09-19 11:33:00
567239,269.04,80,6,14735,2011-09-19 11:33:00
567252,329.88,229,7,13695,2011-09-19 11:37:00
567280,10267.88,6932,66,14646,2011-09-19 11:46:00
567287,92.35000000000001,25,5,18232,2011-09-19 11:49:00
567288,166.6,80,43,16906,2011-09-19 11:49:00
567290,5350.4,3717,38,14646,2011-09-19 11:54:00
567291,63.790000000000006,13,3,12527,2011-09-19 11:55:00
567292,47.38,19,16,14606,2011-09-19 11:59:00
567293,764.59,246,42,12640,2011-09-19 12:01:00
567294,345.0,192,22,13774,2011-09-19 12:06:00
567295,313.1,178,12,17490,2011-09-19 12:16:00
567296,339.01,178,18,12682,2011-09-19 12:19:00
567297,718.21,402,44,15594,2011-09-19 12:27:00
567298,1043.1,1236,14,12497,2011-09-19 12:29:00
567299,75.0,20,2,13524,2011-09-19 12:29:00
567300,542.8100000000001,192,27,12724,2011-09-19 12:36:00
567302,197.55,114,13,15058,2011-09-19 13:02:00
567303,789.84,376,32,17613,2011-09-19 13:20:00
567304,165.32,68,41,14704,2011-09-19 13:27:00
567305,402.7,176,15,12621,2011-09-19 13:28:00
567306,4366.78,2262,53,12752,2011-09-19 13:32:00
567307,573.2,290,24,15078,2011-09-19 13:35:00
567308,575.46,1110,7,16422,2011-09-19 13:35:00
567309,1519.8,1788,1,12901,2011-09-19 13:39:00
567310,52.83,33,13,15504,2011-09-19 13:45:00
567311,313.28000000000003,220,8,13777,2011-09-19 13:45:00
567312,406.02,154,18,15500,2011-09-19 13:47:00
567313,98.30000000000001,42,5,15675,2011-09-19 13:48:00
567323,288.36,147,20,17557,2011-09-19 14:23:00
567324,367.2,144,3,12879,2011-09-19 14:27:00
567325,358.0,200,2,13228,2011-09-19 14:28:00
567326,293.54,78,17,14290,2011-09-19 14:38:00
567327,331.14,159,17,13102,2011-09-19 14:43:00
567328,345.03000000000003,129,20,14356,2011-09-19 14:43:00
567329,275.0,48,11,13416,2011-09-19 14:43:00
567333,301.3,328,17,14282,2011-09-19 14:55:00
567334,648.48,166,24,14911,2011-09-19 14:55:00
567336,662.9000000000001,234,10,12621,2011-09-19 14:56:00
567338,310.95,325,22,14146,2011-09-19 15:00:00
567339,751.16,641,50,14146,2011-09-19 15:01:00
567340,971.65,565,36,12540,2011-09-19 15:02:00
567341,982.0,582,43,14961,2011-09-19 15:04:00
567342,10.0,1,1,16235,2011-09-19 15:04:00
567343,75.75,79,5,17628,2011-09-19 15:21:00
567344,92.28,132,8,13704,2011-09-19 15:49:00
567346,1004.4000000000001,444,9,13767,2011-09-19 15:53:00
567354,179.0,100,1,18017,2011-09-19 16:15:00
567356,228.06,106,14,16527,2011-09-19 16:21:00
567362,79.6,8,1,17848,2011-09-19 16:49:00
567368,376.19,172,19,17147,2011-09-20 08:23:00
567369,181.6,233,14,17527,2011-09-20 09:06:00
567370,301.56,272,12,14236,2011-09-20 09:13:00
567372,267.03,187,16,14191,2011-09-20 09:24:00
567373,327.67,313,18,16700,2011-09-20 09:31:00
567374,2020.52,812,17,15341,2011-09-20 09:40:00
567375,519.53,215,21,14766,2011-09-20 09:45:00
567376,1004.4000000000001,444,9,13767,2011-09-20 09:54:00
567377,957.9000000000001,186,1,17450,2011-09-20 09:55:00
567378,948.47,615,58,14911,2011-09-20 10:01:00
567379,761.44,496,11,13089,2011-09-20 10:02:00
567380,377.66,306,24,12620,2011-09-20 10:06:00
567381,22104.8,6760,12,17450,2011-09-20 10:12:00
567382,242.35,104,14,16215,2011-09-20 10:18:00
567383,301.15,109,13,18180,2011-09-20 10:21:00
567384,4418.0,1876,16,17450,2011-09-20 10:23:00
567385,5639.52,2472,22,14866,2011-09-20 10:27:00
567386,342.02,250,19,17863,2011-09-20 10:38:00
567387,3189.94,1232,7,17450,2011-09-20 10:38:00
567408,105.9,82,6,14201,2011-09-20 10:47:00
567423,31698.159999999996,12572,12,17450,2011-09-20 11:05:00
567424,488.99,299,48,16369,2011-09-20 11:16:00
567425,1004.4000000000001,444,9,13767,2011-09-20 11:32:00
567426,242.1,70,9,13767,2011-09-20 11:33:00
567428,849.92,342,44,14911,2011-09-20 11:35:00
567429,520.74,223,27,17686,2011-09-20 11:39:00
567453,1468.8,288,1,17450,2011-09-20 12:05:00
567454,491.18,306,29,15839,2011-09-20 12:12:00
567455,552.6,312,3,16029,2011-09-20 12:14:00
567456,703.0,420,6,16029,2011-09-20 12:16:00
567457,1273.77,833,28,14164,2011-09-20 12:18:00
567458,4563.84,2016,7,17450,2011-09-20 12:21:00
567459,471.88,467,34,14221,2011-09-20 12:21:00
567460,168.31,76,11,15888,2011-09-20 12:30:00
567462,371.52,362,88,14446,2011-09-20 12:35:00
567470,384.14,292,26,16624,2011-09-20 12:39:00
567472,270.54,108,24,15039,2011-09-20 12:47:00
567473,458.79,165,63,17841,2011-09-20 12:50:00
567474,1061.11,476,86,13448,2011-09-20 12:53:00
567475,242.16,164,51,16360,2011-09-20 13:11:00
567476,630.26,254,32,14859,2011-09-20 13:19:00
567477,702.75,402,56,16327,2011-09-20 13:20:00
567478,279.8,48,15,12584,2011-09-20 13:21:00
567480,3200.0,1000,2,17450,2011-09-20 13:38:00
567481,49.1,14,11,16777,2011-09-20 13:41:00
567482,603.0,372,82,16464,2011-09-20 13:42:00
567483,324.14,158,14,16584,2011-09-20 13:45:00
567484,790.73,233,28,17340,2011-09-20 13:52:00
567485,238.22,204,35,15026,2011-09-20 13:52:00
567486,25.200000000000003,12,1,17340,2011-09-20 13:53:00
567487,49.92,24,1,17340,2011-09-20 13:53:00
567488,119.12,30,16,17564,2011-09-20 14:00:00
567489,123.65,57,4,18135,2011-09-20 14:08:00
567504,768.24,325,42,13356,2011-09-20 14:33:00
567505,366.25,103,18,12352,2011-09-20 14:34:00
567506,316.70000000000005,80,6,13038,2011-09-20 14:37:00
567508,241.2,112,10,17724,2011-09-20 14:50:00
567509,752.42,730,29,14298,2011-09-20 14:51:00
567510,196.01999999999998,78,5,14298,2011-09-20 14:52:00
567511,228.96000000000004,216,2,13094,2011-09-20 14:57:00
567512,138.48,104,9,12720,2011-09-20 15:03:00
567513,305.5,106,6,14401,2011-09-20 15:05:00
567514,222.88,168,9,16928,2011-09-20 15:10:00
567515,351.9,72,6,16839,2011-09-20 15:29:00
567516,198.44,106,14,13138,2011-09-20 15:31:00
567517,209.16000000000003,100,9,14211,2011-09-20 15:49:00
567522,272.04,120,7,17873,2011-09-20 16:41:00
567523,223.07999999999998,124,10,17034,2011-09-21 08:27:00
567524,378.95,77,18,15696,2011-09-21 08:55:00
567525,109.56,36,3,18241,2011-09-21 08:56:00
567526,3850.9,1176,17,12435,2011-09-21 09:06:00
567528,356.2,148,13,14356,2011-09-21 09:18:00
567529,132.55,29,7,18236,2011-09-21 09:22:00
567530,549.84,353,32,12390,2011-09-21 09:33:00
567531,53.120000000000005,32,2,14397,2011-09-21 09:37:00
567533,652.85,408,37,17651,2011-09-21 09:45:00
567537,353.58,230,5,16656,2011-09-21 09:54:00
567542,315.09999999999997,254,14,16626,2011-09-21 10:16:00
567545,313.3,183,16,13155,2011-09-21 10:27:00
567546,300.12,240,5,16525,2011-09-21 10:39:00
567552,540.8,277,22,12583,2011-09-21 10:40:00
567578,460.63,432,32,12701,2011-09-21 10:47:00
567579,420.39,141,20,18228,2011-09-21 10:48:00
567580,569.34,458,22,16493,2011-09-21 11:10:00
567610,4463.08,2612,42,17511,2011-09-21 11:30:00
567611,97.83,39,5,16076,2011-09-21 11:40:00
567612,745.84,442,44,17164,2011-09-21 11:48:00
567613,907.94,559,46,13908,2011-09-21 11:49:00
567614,256.74,168,10,16103,2011-09-21 11:55:00
567615,683.58,487,21,13316,2011-09-21 12:14:00
567616,381.22,94,11,14911,2011-09-21 12:23:00
567617,324.74,198,11,15140,2011-09-21 12:25:00
567618,342.90000000000003,417,24,12721,2011-09-21 12:26:00
567619,189.4,125,13,15203,2011-09-21 12:28:00
567621,108.92,44,11,16016,2011-09-21 12:46:00
567622,186.26,55,19,14527,2011-09-21 12:46:00
567623,507.84,114,14,17415,2011-09-21 12:50:00
567625,307.18,235,21,13627,2011-09-21 12:55:00
567626,597.45,279,14,15311,2011-09-21 12:56:00
567628,738.58,646,19,14060,2011-09-21 13:01:00
567630,183.57999999999998,96,12,15737,2011-09-21 13:24:00
567631,646.57,155,32,13350,2011-09-21 13:33:00
567632,75.6,180,2,13946,2011-09-21 13:33:00
567633,346.32,144,2,12939,2011-09-21 13:34:00
567634,699.72,348,4,12939,2011-09-21 13:35:00
567635,686.48,416,28,16523,2011-09-21 13:41:00
567636,672.4000000000001,298,22,16358,2011-09-21 13:48:00
567637,498.62000000000006,262,17,17865,2011-09-21 13:57:00
567638,73.6,16,2,17865,2011-09-21 13:58:00
567639,1067.28,532,22,15290,2011-09-21 14:07:00
567640,75.68,64,6,12604,2011-09-21 14:08:00
567642,4.95,1,1,12409,2011-09-21 14:15:00
567644,37.949999999999996,23,1,16989,2011-09-21 14:17:00
567653,964.83,569,57,12550,2011-09-21 14:35:00
567654,322.8,162,20,16627,2011-09-21 14:38:00
567656,4936.65,1211,419,14096,2011-09-21 14:40:00
