Segment,StockCode,Revenue,Quantity,Orders,Customers
Segment 2,22529,218.82,521,51,44
Segment 2,22530,816.06,1943,148,124
Segment 2,22531,1151.94,2825,141,108
Segment 2,22532,191.94,457,59,50
Segment 2,22533,391.32,1014,66,59
Segment 2,22534,1202.34,2945,175,151
Segment 2,22535,443.1,1055,99,82
Segment 2,22536,725.22,1809,113,91
Segment 2,22537,684.1800000000001,1629,123,107
Segment 2,22538,135.96,350,22,22
Segment 2,22539,485.11,1264,68,60
Segment 2,22540,728.97,1896,54,40
Segment 2,22541,69.03,166,16,15
Segment 2,22543,322.13,904,33,28
Segment 2,22544,866.03,2360,97,84
Segment 2,22545,192.06,546,40,34
Segment 2,22546,359.55,992,47,41
Segment 2,22547,245.6,668,41,36
Segment 2,22548,1140.07,923,143,122
Segment 2,22549,3031.0,2140,197,167
Segment 2,22550,1884.54,506,137,117
Segment 2,22551,7488.449999999999,4585,502,293
Segment 2,22553,4840.65,2957,376,247
Segment 2,22554,7979.099999999999,4894,506,311
Segment 2,22555,5508.299999999999,3350,383,253
Segment 2,22556,7104.449999999999,4329,440,262
Segment 2,22557,4793.249999999999,2905,404,276
Segment 2,22558,7367.73,4813,506,305
Segment 2,22559,300.88,248,26,25
Segment 2,22560,4310.93,3529,253,181
Segment 2,22561,5108.999999999999,3140,302,232
Segment 2,22562,1341.32,1084,162,126
Segment 2,22563,1775.07,1431,212,143
Segment 2,22564,950.0,760,142,106
Segment 2,22565,544.85,641,83,70
Segment 2,22566,559.3,658,94,77
Segment 2,22567,1473.69,1121,145,112
Segment 2,22568,6842.55,1865,343,205
Segment 2,22569,4501.32,1228,244,162
Segment 2,22570,5062.35,1373,279,174
Segment 2,22571,1449.48,1764,154,139
Segment 2,22572,948.29,1145,116,108
Segment 2,22573,1139.0,1340,120,110
Segment 2,22574,1327.6999999999998,1562,118,108
Segment 2,22575,926.55,501,65,52
Segment 2,22576,888.25,1045,95,83
Segment 2,22577,2566.29,7345,372,286
Segment 2,22578,2172.7499999999995,6575,341,278
Segment 2,22579,1243.83,3619,219,191
Segment 2,22580,3634.25,635,135,110
Segment 2,22581,481.33,785,76,68
Segment 2,22582,902.6999999999999,354,56,54
Segment 2,22583,1009.8,396,55,51
Segment 2,22584,3148.65,1311,114,97
Segment 2,22585,4556.400000000001,3864,236,182
Segment 2,22586,602.65,709,108,94
Segment 2,22587,651.9499999999999,767,113,96
Segment 2,22588,1465.4,522,115,96
Segment 2,22589,584.46,210,35,35
Segment 2,22591,819.85,257,44,44
Segment 2,22592,1177.83,321,65,61
Segment 2,22593,1207.83,1443,96,82
Segment 2,22594,991.0799999999999,1188,84,72
Segment 2,22595,2989.43,3539,264,222
Segment 2,22596,2249.15,2133,173,153
Segment 2,22597,754.1999999999999,2060,93,83
Segment 2,22598,241.57999999999998,750,43,37
Segment 2,22599,398.63,1195,56,50
Segment 2,22600,1051.4299999999998,1259,114,104
Segment 2,22601,983.4499999999999,1157,114,103
Segment 2,22602,1375.28,1640,141,124
Segment 2,22603,753.0999999999999,886,98,94
Segment 2,22604,1031.25,427,82,62
Segment 2,22605,6967.95,517,183,144
Segment 2,22606,3596.9,254,106,88
Segment 2,22607,7798.299999999999,840,252,188
Segment 2,22608,543.37,2701,63,51
Segment 2,22609,862.1999999999999,3996,93,73
Segment 2,22610,1325.54,6158,140,102
Segment 2,22611,927.7500000000001,201,34,31
Segment 2,22613,535.5,630,85,69
Segment 2,22614,795.8399999999999,2466,141,119
Segment 2,22615,397.42999999999995,1247,54,50
Segment 2,22616,2168.96,6744,301,163
Segment 2,22617,6192.400000000001,1292,326,228
Segment 2,22618,532.11,57,20,20
Segment 2,22619,5317.35,1441,267,201
Segment 2,22620,3512.2,2504,280,217
Segment 2,22621,7366.749999999999,4735,416,307
Segment 2,22622,7914.749999999999,761,170,128
Segment 2,22623,3530.4500000000003,651,171,138
Segment 2,22624,10705.75,1293,499,304
Segment 2,22625,8316.4,1007,366,247
Segment 2,22626,3182.4,384,153,111
Segment 2,22627,5393.16,645,265,170
Segment 2,22628,1984.95,401,94,64
Segment 2,22629,10051.349999999999,5253,552,273
Segment 2,22630,8061.15,4193,494,247
Segment 2,22631,3155.7,1638,209,145
Segment 2,22632,6187.620000000001,3069,296,219
Segment 2,22633,7521.660000000001,3707,382,268
Segment 2,22634,3713.15,393,154,120
Segment 2,22635,3962.5499999999997,422,141,117
Segment 2,22636,3774.0,454,160,120
Segment 2,22637,3163.95,1317,213,160
Segment 2,22638,324.37,203,32,31
Segment 2,22639,1139.74,522,99,79
Segment 2,22640,305.96999999999997,171,37,29
Segment 2,22641,151.97,83,20,19
Segment 2,22642,438.03,224,37,33
Segment 2,22643,323.64,180,29,28
Segment 2,22644,1573.31,1383,145,114
Segment 2,22645,1703.4599999999998,1372,193,134
Segment 2,22646,3974.3199999999997,3180,235,152
Segment 2,22647,318.09,489,29,28
Segment 2,22649,3092.85,635,142,76
Segment 2,22650,886.0,616,93,67
Segment 2,22651,673.1999999999999,792,69,56
Segment 2,22652,4631.55,2807,325,228
Segment 2,22653,1146.6,588,82,60
Segment 2,22654,3168.7000000000003,546,159,121
Segment 2,22655,6705.0,50,32,28
Segment 2,22656,2675.0,22,16,14
Segment 2,22659,5382.45,2831,379,174
Segment 2,22660,1422.6,190,57,47
Segment 2,22661,2532.1,3086,278,145
Segment 2,22662,6856.4,4216,513,275
Segment 2,22663,4373.650000000001,2181,264,152
Segment 2,22664,1077.8,600,87,54
Segment 2,22665,2238.9500000000003,785,189,139
Segment 2,22666,12727.6,4552,684,406
Segment 2,22667,5332.950000000001,1881,385,209
Segment 2,22668,3335.1,1178,162,134
Segment 2,22669,2204.3,754,134,117
Segment 2,22670,1821.25,1457,168,119
Segment 2,22671,1003.7999999999998,620,75,64
Segment 2,22672,1579.6499999999999,969,127,104
Segment 2,22673,681.25,545,80,70
Segment 2,22674,1071.76,872,111,91
Segment 2,22675,958.01,781,89,78
Segment 2,22676,826.25,661,92,48
Segment 2,22677,716.25,573,79,45
Segment 2,22678,630.0,504,71,46
Segment 2,22679,575.0,460,61,41
Segment 2,22680,631.25,505,72,49
Segment 2,22681,586.25,469,55,35
Segment 2,22682,523.75,419,58,40
Segment 2,22683,503.75,403,53,43
Segment 2,22684,411.25,329,44,33
Segment 2,22685,506.25,405,52,40
Segment 2,22686,453.75,363,47,31
Segment 2,22687,442.53000000000003,55,24,24
Segment 2,22688,446.4,60,18,18
Segment 2,22689,1933.5,246,83,79
Segment 2,22690,4534.65,595,218,166
Segment 2,22691,1470.75,193,77,50
Segment 2,22692,5943.6,788,264,185
Segment 2,22693,7518.92,6172,202,140
Segment 2,22694,2406.0,1160,244,187
Segment 2,22695,612.89,507,80,70
Segment 2,22696,914.2499999999999,491,101,91
Segment 2,22697,10441.550000000001,3709,504,286
Segment 2,22698,8518.35,3021,409,237
Segment 2,22699,12172.45,4315,580,321
Segment 2,22700,346.35,237,33,30
Segment 2,22701,296.07000000000005,177,38,32
Segment 2,22702,246.90000000000003,217,29,27
Segment 2,22703,154.70000000000002,124,29,26
Segment 2,22704,1580.0,3800,137,111
Segment 2,22705,651.0,1550,61,51
Segment 2,22706,640.5,1525,57,54
Segment 2,22707,462.0,1100,41,35
Segment 2,22708,966.0,2300,87,67
Segment 2,22709,355.5,875,28,27
Segment 2,22710,939.5,2275,71,56
Segment 2,22711,934.5,2225,85,75
Segment 2,22712,950.88,2264,172,121
Segment 2,22713,682.38,1635,115,89
Segment 2,22714,714.3,1711,127,108
Segment 2,22715,436.68,1050,77,65
Segment 2,22716,967.68,2304,179,145
Segment 2,22717,430.92,1026,80,63
Segment 2,22718,540.0,1296,90,63
Segment 2,22719,152.57,133,20,19
Segment 2,22720,18730.050000000003,3923,945,529
Segment 2,22721,2671.65,615,203,160
Segment 2,22722,10296.95,2701,557,334
Segment 2,22723,2705.05,767,195,145
Segment 2,22725,4035.0,1076,262,144
Segment 2,22726,14174.25,3799,686,280
Segment 2,22727,14790.0,3968,760,332
Segment 2,22728,10161.0,2724,544,259
Segment 2,22729,5329.5,1426,317,158
Segment 2,22730,6814.5,1822,422,211
Segment 2,22731,1032.5,826,85,74
Segment 2,22732,1455.0,1164,102,87
Segment 2,22733,1528.75,1223,118,106
Segment 2,22734,6406.99,2237,283,238
Segment 2,22735,693.0,420,69,61
Segment 2,22736,1395.9,846,131,117
Segment 2,22737,1529.55,927,151,129
Segment 2,22738,2470.65,1541,150,128
Segment 2,22739,1851.3,1122,161,145
Segment 2,22740,3999.2499999999995,4705,90,78
Segment 2,22741,5969.549999999999,7023,140,95
Segment 2,22742,1045.15,445,78,70
Segment 2,22743,1536.91,589,122,98
Segment 2,22744,1329.38,518,117,103
Segment 2,22745,2716.5,1315,261,180
Segment 2,22746,2063.7000000000003,997,211,153
Segment 2,22747,1400.1000000000001,681,146,108
Segment 2,22748,2951.7000000000003,1427,287,198
Segment 2,22749,4989.3,1342,336,231
Segment 2,22750,4859.52,1312,327,210
Segment 2,22751,2764.65,743,210,154
Segment 2,22752,7125.900000000001,922,214,153
Segment 2,22753,432.60999999999996,657,106,85
Segment 2,22754,814.4899999999999,1189,134,104
Segment 2,22755,654.12,988,120,96
Segment 2,22756,306.63,343,62,57
Segment 2,22757,517.23,539,75,69
Segment 2,22758,426.06,464,76,68
Segment 2,22759,5201.7,3298,255,214
Segment 2,22760,2581.2,216,49,39
Segment 2,22761,548.9,22,18,16
Segment 2,22762,1397.35,97,65,56
Segment 2,22763,1504.9499999999998,153,79,64
Segment 2,22764,74.85,3,2,2
Segment 2,22765,29.9,2,2,2
Segment 2,22766,5364.55,1825,371,234
Segment 2,22767,4504.099999999999,462,160,121
Segment 2,22768,4925.299999999999,502,186,150
Segment 2,22769,24.95,1,1,1
Segment 2,22770,1178.3999999999999,80,52,41
Segment 2,22771,4904.92,4076,247,134
Segment 2,22772,2648.9,2242,127,66
Segment 2,22773,1598.2,1340,106,66
Segment 2,22774,1240.7,1054,67,42
Segment 2,22775,2030.0,1624,114,67
Segment 2,22776,7546.45,787,351,259
Segment 2,22777,1020.0,126,33,28
Segment 2,22778,1658.13,447,82,66
Segment 2,22779,2622.5,634,123,73
Segment 2,22780,2081.25,501,106,67
Segment 2,22781,2297.7000000000003,306,117,91
Segment 2,22782,2394.1,158,59,53
Segment 2,22783,836.25,75,22,22
Segment 2,22784,4004.4,848,204,150
Segment 2,22785,594.75,137,44,40
Segment 2,22786,413.05,71,28,22
Segment 2,22788,689.05,71,27,22
Segment 2,22789,1188.45,615,102,81
Segment 2,22791,4884.81,4269,181,135
Segment 2,22792,1112.6399999999999,1320,96,76
Segment 2,22794,1764.9,222,117,91
Segment 2,22795,4863.1,738,244,150
Segment 2,22796,4089.4999999999995,418,171,125
Segment 2,22797,1339.05,79,59,50
Segment 2,22798,2566.5,870,137,97
Segment 2,22799,1071.4,139,65,57
Segment 2,22800,1522.5,406,103,80
Segment 2,22801,1335.0,356,105,86
Segment 2,22802,570.0,40,23,19
Segment 2,22803,658.1500000000001,17,11,11
Segment 2,22804,5050.700000000001,2082,331,206
Segment 2,22805,1312.5,1050,90,63
Segment 2,22806,542.5500000000001,225,25,25
Segment 2,22807,1328.3500000000001,507,79,56
Segment 2,22808,735.0500000000001,263,41,39
Segment 2,22809,2529.55,877,138,122
Segment 2,22810,1896.8000000000002,656,107,91
Segment 2,22811,376.8,160,37,31
Segment 2,22812,2072.7,1122,94,82
Segment 2,22813,2811.2999999999997,1486,126,99
Segment 2,22814,413.28000000000003,984,78,68
Segment 2,22815,599.76,1428,100,69
Segment 2,22816,1198.44,2910,151,136
Segment 2,22817,574.56,1368,104,69
Segment 2,22818,1122.12,2682,140,134
Segment 2,22819,574.56,1368,101,83
Segment 2,22820,260.0,400,35,34
Segment 2,22821,408.20000000000005,628,53,44
Segment 2,22822,1594.2,276,104,91
Segment 2,22823,845.0,7,6,6
Segment 2,22824,1617.7,46,34,33
Segment 2,22825,246.45000000000002,31,16,16
Segment 2,22826,3645.0,33,28,23
Segment 2,22827,3805.0,25,17,13
Segment 2,22828,950.0,6,5,5
Segment 2,22829,1723.05,179,83,68
Segment 2,22830,100.85,5,4,4
Segment 2,22831,1283.2500000000002,435,85,77
Segment 2,22832,1335.75,125,60,55
Segment 2,22833,149.85000000000002,3,3,3
Segment 2,22834,4928.7,3627,256,176
Segment 2,22835,9769.2,2068,412,262
Segment 2,22837,3781.7000000000003,842,115,92
Segment 2,22838,2339.65,159,99,89
Segment 2,22839,2135.2,144,96,81
Segment 2,22840,3509.4,452,196,155
Segment 2,22841,2670.9,342,163,129
Segment 2,22842,1824.8500000000001,279,108,96
Segment 2,22843,1216.05,183,86,74
Segment 2,22844,4469.3,533,247,149
Segment 2,22845,2891.75,469,195,126
Segment 2,22846,5530.849999999999,344,189,132
Segment 2,22847,8463.6,528,268,174
Segment 2,22848,2799.2,177,88,53
Segment 2,22849,3107.1499999999996,197,91,59
Segment 2,22851,1400.22,1662,229,159
Segment 2,22852,1262.25,297,94,71
Segment 2,22853,1176.5,362,92,67
Segment 2,22854,2466.15,505,125,105
Segment 2,22855,2119.68,1776,137,114
Segment 2,22856,255.0,204,17,17
Segment 2,22857,664.6999999999999,782,52,50
Segment 2,22858,1128.4499999999998,697,95,89
Segment 2,22859,1311.6,808,113,98
Segment 2,22860,605.55,367,76,74
Segment 2,22861,470.24999999999994,285,36,34
Segment 2,22862,497.25,117,37,36
Segment 2,22863,1184.4,408,75,65
Segment 2,22865,13062.6,6488,508,335
Segment 2,22866,9619.26,4763,419,286
Segment 2,22867,9252.000000000002,4550,418,292
Segment 2,22868,87.75,45,9,9
Segment 2,22869,113.1,58,16,15
Segment 2,22870,111.14999999999999,57,13,12
Segment 2,22871,83.85,43,8,8
Segment 2,22872,91.64999999999999,47,12,12
Segment 2,22873,76.05,39,12,11
Segment 2,22874,87.75,45,9,8
Segment 2,22875,78.0,40,11,11
Segment 2,22876,81.89999999999999,42,8,8
Segment 2,22877,87.75,45,9,9
Segment 2,22878,96.60000000000001,46,10,9
Segment 2,22879,24.54,22,6,4
Segment 2,22880,40.14,30,9,6
Segment 2,22881,53.79,37,10,6
Segment 2,22882,53.79,37,14,9
Segment 2,22883,55.739999999999995,38,9,7
Segment 2,22884,40.14,30,11,8
Segment 2,22885,57.69,39,10,8
Segment 2,22886,40.14,30,7,5
Segment 2,22887,32.339999999999996,26,9,6
Segment 2,22888,26.49,23,6,5
Segment 2,22889,30.0,22,4,3
Segment 2,22890,2236.2999999999997,230,106,66
Segment 2,22891,1080.25,257,77,60
Segment 2,22892,2488.96,2024,166,99
Segment 2,22893,434.22,1075,41,39
Segment 2,22894,2214.95,228,92,68
Segment 2,22895,3739.55,1231,202,142
Segment 2,22896,2593.95,1079,174,121
Segment 2,22897,1249.55,871,134,113
Segment 2,22898,2559.0,1320,232,167
Segment 2,22899,2360.7000000000003,1142,211,158
Segment 2,22900,6330.400000000001,2022,310,164
Segment 2,22902,1174.4,569,71,56
Segment 2,22903,337.90000000000003,118,19,18
Segment 2,22904,4031.05,1399,198,139
Segment 2,22905,413.70000000000005,146,40,38
Segment 2,22906,1681.6499999999999,1041,142,120
Segment 2,22907,3147.17,3785,425,300
Segment 2,22908,1906.2099999999998,2281,249,174
Segment 2,22909,3917.81,4721,399,310
Segment 2,22910,17785.850000000002,6463,576,392
Segment 2,22911,1038.8500000000001,363,73,60
Segment 2,22912,905.85,183,83,69
Segment 2,22913,970.2,196,85,70
Segment 2,22914,1425.6000000000001,288,119,95
Segment 2,22915,697.8,1860,106,88
Segment 2,22916,777.4000000000001,1196,160,116
Segment 2,22917,788.45,1213,162,117
Segment 2,22918,759.85,1169,161,116
Segment 2,22919,812.5000000000001,1250,167,119
Segment 2,22920,1614.5500000000002,2717,161,119
Segment 2,22921,700.7,1078,144,102
Segment 2,22922,938.6499999999999,1141,69,56
Segment 2,22923,873.7499999999999,1083,60,52
Segment 2,22924,845.9999999999999,1032,66,56
Segment 2,22925,1927.8000000000002,324,135,102
Segment 2,22926,2635.55,449,155,118
Segment 2,22927,1618.4,272,109,80
Segment 2,22928,1041.25,175,68,49
Segment 2,22929,845.0,13,10,10
Segment 2,22930,1467.0,588,120,101
Segment 2,22931,1061.55,429,90,80
Segment 2,22932,809.25,347,47,40
Segment 2,22933,946.9500000000002,321,73,67
Segment 2,22934,864.3000000000001,306,57,53
Segment 2,22935,1101.0,372,39,37
Segment 2,22936,263.25,81,21,20
Segment 2,22937,1736.55,681,108,101
Segment 2,22938,3224.3999999999996,1720,141,132
Segment 2,22939,1425.25,295,73,60
Segment 2,22940,4121.0,988,241,202
Segment 2,22941,6436.2,774,202,166
Segment 2,22942,2409.9,351,102,91
Segment 2,22943,4086.3500000000004,877,136,110
Segment 2,22944,634.48,1510,39,37
Segment 2,22945,1590.31,1915,106,99
Segment 2,22946,3156.2999999999997,210,65,52
Segment 2,22947,2677.05,291,68,62
Segment 2,22948,819.4,964,74,59
Segment 2,22949,809.0999999999999,558,75,72
Segment 2,22950,3410.75,2435,122,118
Segment 2,22951,2308.8500000000004,4283,298,212
Segment 2,22952,4488.5,8558,387,289
Segment 2,22953,375.0,300,56,51
Segment 2,22954,157.5,126,18,16
Segment 2,22955,1510.0400000000002,794,87,77
Segment 2,22956,1802.2500000000002,958,138,124
Segment 2,22957,2899.8,996,158,149
Segment 2,22959,1704.5,4125,117,116
Segment 2,22960,18063.25,4469,686,467
Segment 2,22961,13963.4,9908,705,447
Segment 2,22962,2207.63,2711,204,152
Segment 2,22963,1860.83,2303,176,141
Segment 2,22964,2624.7000000000003,1267,241,178
Segment 2,22965,1993.5000000000002,955,169,146
Segment 2,22966,5455.42,4430,462,333
Segment 2,22967,1869.3500000000001,641,111,108
Segment 2,22968,3288.6,348,119,99
Segment 2,22969,8937.15,6243,400,331
Segment 2,22970,4143.15,1701,217,151
Segment 2,22971,3284.1,1326,184,138
Segment 2,22972,2108.9999999999995,1284,155,122
Segment 2,22973,1494.8999999999999,906,98,72
Segment 2,22974,1636.7999999999997,992,131,109
Segment 2,22975,1278.75,1023,131,101
Segment 2,22976,1141.25,913,102,67
Segment 2,22977,1006.25,805,104,92
Segment 2,22978,2637.72,708,132,126
Segment 2,22979,2813.1,1950,240,199
Segment 2,22980,2451.1499999999996,1503,193,171
Segment 2,22981,361.04999999999995,249,53,52
Segment 2,22982,1012.5,810,113,104
Segment 2,22983,1662.84,3997,282,193
Segment 2,22984,671.04,1608,111,77
Segment 2,22985,913.5,2175,80,67
Segment 2,22986,1447.92,3476,129,106
Segment 2,22987,42.0,100,4,4
Segment 2,22988,5119.45,4205,274,173
Segment 2,22989,4798.95,1535,258,210
Segment 2,22990,1565.2,356,111,96
Segment 2,22991,3503.85,1819,192,166
Segment 2,22992,4886.7,2506,242,194
Segment 2,22993,9592.51,7871,718,379
Segment 2,22994,824.88,1964,143,80
Segment 2,22995,817.32,1946,142,80
Segment 2,22996,1731.0,4190,259,138
Segment 2,22997,931.14,2217,157,90
Segment 2,22998,2917.08,7014,370,195
Segment 2,22999,1090.74,2597,167,98
Segment 2,23000,1129.38,2689,181,111
Segment 2,23002,736.26,1753,116,71
Segment 2,23003,201.6,480,44,32
Segment 2,23004,740.88,1764,107,66
Segment 2,23005,1291.08,3074,156,93
Segment 2,23006,643.44,1532,111,80
Segment 2,23007,4974.299999999999,314,114,91
Segment 2,23008,4281.45,271,96,81
Segment 2,23009,2423.2499999999995,155,47,34
Segment 2,23010,3183.8999999999996,202,74,62
Segment 2,23012,2262.15,597,149,117
Segment 2,23013,1948.3500000000001,513,138,107
Segment 2,23014,1868.15,497,125,97
Segment 2,23015,198.0,24,11,11
Segment 2,23016,276.05,37,12,12
Segment 2,23017,475.70000000000005,40,16,15
Segment 2,23018,403.4,34,17,16
Segment 2,23019,490.15000000000003,63,24,22
Segment 2,23020,1431.8,118,60,57
Segment 2,23021,302.95000000000005,73,20,19
Segment 2,23022,503.20000000000005,262,15,13
Segment 2,23023,189.74999999999997,115,14,14
Segment 2,23024,364.24,136,7,6
Segment 2,23025,624.0,300,43,37
Segment 2,23026,899.84,446,44,36
Segment 2,23027,547.0400000000001,263,25,24
Segment 2,23028,1324.9499999999998,803,94,74
Segment 2,23029,1678.6499999999999,1029,114,84
Segment 2,23031,1531.7999999999997,940,108,81
Segment 2,23032,2444.2499999999995,1493,144,95
Segment 2,23033,636.55,439,52,37
Segment 2,23034,974.4,672,64,50
Segment 2,23035,2139.15,1515,135,91
Segment 2,23036,181.25,145,12,11
Segment 2,23037,217.79999999999998,132,13,12
Segment 2,23038,29.879999999999995,36,3,3
Segment 2,23039,257.4,132,17,17
Segment 2,23040,414.0,72,23,22
Segment 2,23041,693.0500000000001,167,35,33
Segment 2,23042,399.0,60,20,20
Segment 2,23043,418.75,67,15,14
Segment 2,23044,224.10000000000002,54,17,17
Segment 2,23045,261.45000000000005,63,14,13
Segment 2,23046,551.95,83,25,22
Segment 2,23047,287.5,50,20,20
Segment 2,23048,1203.5,290,67,65
Segment 2,23049,2466.75,299,130,79
Segment 2,23050,2541.0,308,130,86
Segment 2,23051,1790.25,217,102,76
Segment 2,23052,3465.0,420,177,121
Segment 2,23053,1740.75,211,100,82
Segment 2,23054,1501.5,182,80,65
Segment 2,23055,834.0,360,32,29
Segment 2,23056,2212.1,650,26,24
Segment 2,23057,1063.3500000000001,433,32,29
Segment 2,23058,331.66,394,34,32
Segment 2,23060,364.0,175,31,26
Segment 2,23061,931.25,745,71,62
Segment 2,23064,2466.5,194,12,10
Segment 2,23065,2105.1,171,76,66
Segment 2,23066,1383.3,170,67,62
Segment 2,23067,846.6,204,58,51
Segment 2,23068,1713.9,714,117,93
Segment 2,23069,518.75,83,29,25
Segment 2,23070,560.25,135,30,26
Segment 2,23071,356.5,89,11,10
Segment 2,23072,519.0,102,16,15
Segment 2,23073,933.8,76,43,39
Segment 2,23074,395.84000000000003,197,31,28
Segment 2,23075,1707.2,416,69,54
Segment 2,23076,6859.2,5568,191,154
Segment 2,23077,7897.5,6318,259,181
Segment 2,23078,6188.75,4951,183,136
Segment 2,23079,1925.35,217,91,72
Segment 2,23080,6557.25,833,169,120
Segment 2,23081,2560.5,322,87,64
Segment 2,23082,5292.93,1435,221,176
Segment 2,23083,4092.09,1103,167,134
Segment 2,23084,25340.59,13655,658,376
Segment 2,23085,2242.6,233,55,49
Segment 2,23086,788.51,655,28,24
Segment 2,23087,637.5,510,33,33
Segment 2,23088,777.5,622,46,44
